result_url,query,source,location,signal,category_hint
"https://gemhub.in/products/tennis-bracelet-11","""Powered by Shopify"" ""Gurugram"" furniture ""GSTIN""","web-search-wave3","Gurugram","Powered by Shopify","furniture"
"https://kixa-life.com/collections/hydroflow-2-0","""Powered by Shopify"" ""Gurugram"" furniture ""GSTIN""","web-search-wave3","Gurugram","Powered by Shopify","furniture"
"https://www.clockworkrituals.com/collections/all","""Powered by Shopify"" ""Gurugram"" furniture ""GSTIN""","web-search-wave3","Gurugram","Powered by Shopify","furniture"
"https://gemhub.in/products/tennis-bracelet-2","""Powered by Shopify"" ""Gurugram"" furniture ""GSTIN""","web-search-wave3","Gurugram","Powered by Shopify","furniture"
"https://kixa-life.com/collections/zaya-cup","""Powered by Shopify"" ""Gurugram"" furniture ""GSTIN""","web-search-wave3","Gurugram","Powered by Shopify","furniture"
"https://silvonajewel.com/collections/pendant","""Powered by Shopify"" ""Gurugram"" furniture ""GSTIN""","web-search-wave3","Gurugram","Powered by Shopify","furniture"
"https://www.clockworkrituals.com/products/the-sunrise-ritual-peppermint-100g-orange-vanilla-80g","""Powered by Shopify"" ""Gurugram"" furniture ""GSTIN""","web-search-wave3","Gurugram","Powered by Shopify","furniture"
"https://kixa-life.com/collections/tumblers","""Powered by Shopify"" ""Gurugram"" furniture ""GSTIN""","web-search-wave3","Gurugram","Powered by Shopify","furniture"
"https://kixa-life.com/collections/customize","""Powered by Shopify"" ""Gurugram"" furniture ""GSTIN""","web-search-wave3","Gurugram","Powered by Shopify","furniture"
"https://banaavat.in/collections/saanjh-collection","""Powered by Shopify"" ""Noida"" beauty ""Address""","web-search-wave3","Noida","Powered by Shopify","beauty"
"https://ulifecare.in/collections/all?page=11&phcursor=eyJhbGciOiJIUzI1NiJ9.eyJzayI6InRpdGxlIiwic3YiOiJSVURSQUEgRk9SRVZFUiBBTE9FIFZFUkEgRklCUk9VUyBKVUlDRSAoMSBMVFIpIiwiZCI6ImIiLCJ1aWQiOjk2ODk5OTUzNDYyNDAsImwiOjE2LCJvIjowLCJyIjoiQ1AifQ.aVLNfqqxtWQP0BbNctcUouUzYTYDS-r1NOSNuia3u4Q","""Powered by Shopify"" ""Noida"" beauty ""Address""","web-search-wave3","Noida","Powered by Shopify","beauty"
"https://sicarioperfumes.com/policies/terms-of-service","""Powered by Shopify"" ""Noida"" beauty ""Address""","web-search-wave3","Noida","Powered by Shopify","beauty"
"https://omniaindia.com/","""Powered by Shopify"" ""Noida"" beauty ""Address""","web-search-wave3","Noida","Powered by Shopify","beauty"
"https://gudhealthy.com/collections/skin-care/products/zenius-snowhite-kit","""Powered by Shopify"" ""Noida"" beauty ""Address""","web-search-wave3","Noida","Powered by Shopify","beauty"
"https://tandulfashion.com/products/tandul-women-vibrant-floral-shirt-1","""Powered by Shopify"" ""Noida"" beauty ""Address""","web-search-wave3","Noida","Powered by Shopify","beauty"
"https://thewhitewillow.in/pages/memory-foam-pillow","""Powered by Shopify"" ""Noida"" beauty ""Address""","web-search-wave3","Noida","Powered by Shopify","beauty"
"https://kalistastudio.in/products/rabia-sharara-set-oft-206","""Powered by Shopify"" ""Noida"" beauty ""Address""","web-search-wave3","Noida","Powered by Shopify","beauty"
"https://gudhealthy.com/products/inja-beauty-collagen-orange-125gm-powder","""Powered by Shopify"" ""Noida"" beauty ""Address""","web-search-wave3","Noida","Powered by Shopify","beauty"
"https://elementshome.in/","""Powered by Shopify"" ""Noida"" beauty ""Address""","web-search-wave3","Noida","Powered by Shopify","beauty"
"https://miraaz.shop/","""Powered by Shopify"" ""Noida"" beauty ""Address""","web-search-wave3","Noida","Powered by Shopify","beauty"
"https://omniaindia.com/cart","""Powered by Shopify"" ""Noida"" beauty ""Address""","web-search-wave3","Noida","Powered by Shopify","beauty"
"https://zagbijoux.fr/en/products/manchette-delhi-acier","""/cdn/shop/"" ""Delhi"" jewellery","web-search-wave3","Delhi NCR","/cdn/shop/","jewellery"
"https://zagbijoux.fr/en/products/manchette-delhi-acier-dore","""/cdn/shop/"" ""Delhi"" jewellery","web-search-wave3","Delhi NCR","/cdn/shop/","jewellery"
"https://salty.co.in/products/glam-goddess-jewellery-set","""/cdn/shop/"" ""Delhi"" jewellery","web-search-wave3","Delhi NCR","/cdn/shop/","jewellery"
"https://preetimohan.com/products/mishka-pink-zircon-necklace-set","""/cdn/shop/"" ""Delhi"" jewellery","web-search-wave3","Delhi NCR","/cdn/shop/","jewellery"
"https://www.damilano.com/products/wax-leather-jewellery-case-black-jc-10005ablackwax","""/cdn/shop/"" ""Delhi"" jewellery","web-search-wave3","Delhi NCR","/cdn/shop/","jewellery"
"https://global.nicobar.com/products/midori-dress-green","""/cdn/shop/"" ""Delhi"" jewellery","web-search-wave3","Delhi NCR","/cdn/shop/","jewellery"
"https://swanjewels.in/collections/under-2000/products/baghira-stone-drop-earrings-copy","""/cdn/shop/"" ""Delhi"" jewellery","web-search-wave3","Delhi NCR","/cdn/shop/","jewellery"
"https://swanjewels.in/collections/newest-products/products/mahishma-emerald-golden-diamond-cocktail-necklace-copy-1","""/cdn/shop/"" ""Delhi"" jewellery","web-search-wave3","Delhi NCR","/cdn/shop/","jewellery"
"https://jewelsbyucreations.in/products/set-extra-large","""/cdn/shop/"" ""Delhi"" jewellery","web-search-wave3","Delhi NCR","/cdn/shop/","jewellery"
"https://swanjewels.in/collections/rings/products/sundari-ring","""/cdn/shop/"" ""Delhi"" jewellery","web-search-wave3","Delhi NCR","/cdn/shop/","jewellery"
"https://www.nicobar.com/collections/all-jewellery/products/everyday-hoops-gold?_fid=9e6fa4302&_pos=28&_ss=c","""/cdn/shop/"" ""Delhi"" jewellery","web-search-wave3","Delhi NCR","/cdn/shop/","jewellery"
"https://www.wholesalecatalog.in/detail_blog/how-retail-shop-owners-buy-garments-from-wholesale-markets-step-by-step-guide/","""/cdn/shop/"" ""Delhi"" jewellery","web-search-wave3","Delhi NCR","/cdn/shop/","jewellery"
